product,group,day,fair,horizon,active_events,mean_abs_signal,signal_return_corr,signal_return_beta,signed_mid_markout_mean,signed_mid_markout_t,signed_mid_markout_win_rate,cross_events,cross_edge_mean,cross_edge_total,cross_win_rate,passive_events,passive_edge_mean,passive_edge_total,passive_win_rate,avg_half_spread_active
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,wall_mid,1,311,3.4356913183279745,0.35313338057511523,1.2441087613293051,4.297427652733119,6.6350875266881655,0.6463022508038585,113,2.1327433628318584,241.0,0.6017699115044248,311,7.782958199356913,2420.5,0.7491961414790996,3.485530546623794
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,wall_mid,5,311,3.4356913183279745,0.12975284329751882,0.9144679422625042,3.139871382636656,2.291299353856289,0.5755627009646302,113,-0.3185840707964602,-36.0,0.46017699115044247,311,6.62540192926045,2060.5,0.6237942122186495,3.485530546623794
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,wall_mid,20,311,3.4356913183279745,0.04521111333311431,0.6394091977173548,2.1061093247588425,0.772775414263427,0.5144694533762058,113,-1.4469026548672566,-163.5,0.4778761061946903,311,5.591639871382637,1739.0,0.5369774919614148,3.485530546623794
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,wall_mid,100,307,3.4283387622149837,0.06055707469037035,1.8966318234610917,4.55700325732899,0.7460806607926908,0.50814332247557,111,20.61261261261261,2288.0,0.5135135135135135,307,8.039087947882736,2468.0,0.5276872964169381,3.482084690553746
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,wall_mid,500,293,3.407849829351536,0.09461936028255523,7.706487857919536,18.747440273037544,1.160623045418259,0.5085324232081911,107,126.29906542056075,13514.0,0.7009345794392523,293,22.213310580204777,6508.5,0.5085324232081911,3.4658703071672354
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,popular_mid,1,9770,211.8738485158649,0.00485154266253082,-0.0001826206964366868,-0.13664278403275332,-1.273640715094546,0.48659160696008186,9483,-6.966413582199726,-66062.5,0.24380470315301064,9770,6.674206755373593,65207.0,0.7292732855680655,6.8108495394063455
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,popular_mid,5,9766,211.9158816301454,0.012560769213488709,-0.0008420511745637666,-0.7567069424534097,-3.199936800443604,0.48136391562563996,9479,-7.639677181137251,-72416.5,0.3656503850617154,9766,6.053860331763261,59122.0,0.6016792955150522,6.8105672742166705
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,popular_mid,20,9751,212.06845451748538,0.024807839329662417,-0.003435512989699187,-2.958106860834786,-6.24974523599279,0.46159368269921036,9464,-9.865437447168217,-93366.5,0.4031065088757396,9751,3.8516562403856014,37557.5,0.5226130653266332,6.809763101220388
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,popular_mid,100,9674,213.44469712631798,0.07591001651218626,-0.01238762707579574,-10.163169319826338,-9.409624696661107,0.45844531734546207,9399,-17.58484945206937,-165280.0,0.42706670922438555,9674,-3.356832747570808,-32474.0,0.4901798635517883,6.80633657225553
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,popular_mid,500,9274,212.62702178132415,0.3726257813298562,0.10011732222845078,-1.7218568039680828,-0.6089166246633418,0.49644166486952773,9009,-9.00888000888001,-81161.0,0.48895548895548896,9274,5.059844727194307,46925.0,0.5031270217813242,6.78170153116239
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,depth_vwap_mid,1,311,3.1452796597653387,0.3533004813223278,1.3614194653256364,4.297427652733119,6.6350875266881655,0.6463022508038585,105,1.6714285714285715,175.5,0.5714285714285714,311,7.782958199356913,2420.5,0.7491961414790996,3.485530546623794
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,depth_vwap_mid,5,311,3.1452796597653387,0.13023838629876996,1.0044423125381858,3.139871382636656,2.291299353856289,0.5755627009646302,105,-1.7,-178.5,0.42857142857142855,311,6.62540192926045,2060.5,0.6237942122186495,3.485530546623794
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,depth_vwap_mid,20,311,3.1452796597653387,0.04693689907030977,0.7296217180227439,2.1061093247588425,0.772775414263427,0.5144694533762058,105,-3.1809523809523808,-334.0,0.45714285714285713,311,5.591639871382637,1739.0,0.5369774919614148,3.485530546623794
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,depth_vwap_mid,100,307,3.1393260984950877,0.06452077058057451,2.223465529351169,4.55700325732899,0.7460806607926908,0.50814332247557,103,18.62621359223301,1918.5,0.5145631067961165,307,8.039087947882736,2468.0,0.5276872964169381,3.482084690553746
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,depth_vwap_mid,500,293,3.121588279700977,0.09834167515692963,8.836950174014182,18.747440273037544,1.160623045418259,0.5085324232081911,99,140.9747474747475,13956.5,0.7171717171717171,293,22.213310580204777,6508.5,0.5085324232081911,3.4658703071672354
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,wall_mid,1,336,3.5907738095238093,0.24200273294749744,0.8211867781760255,2.888392857142857,4.569560974471993,0.5833333333333334,137,0.6678832116788321,91.5,0.49635036496350365,336,6.4523809523809526,2168.0,0.7053571428571429,3.5639880952380953
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,wall_mid,5,336,3.5907738095238093,0.005824433657870237,0.035728508846788416,-0.08482142857142858,-0.061504904231035,0.4851190476190476,137,-2.894160583941606,-396.5,0.40875912408759124,336,3.4791666666666665,1169.0,0.5565476190476191,3.5639880952380953
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,wall_mid,20,336,3.5907738095238093,-0.041155214342317815,-0.58889457814189,-2.580357142857143,-0.9022795922337263,0.49404761904761907,137,-3.1496350364963503,-431.5,0.45985401459854014,336,0.9836309523809523,330.5,0.5238095238095238,3.5639880952380953
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,wall_mid,100,335,3.591044776119403,-0.09077980870194814,-2.863817891373802,-9.722388059701492,-1.505751320831574,0.47761194029850745,137,-17.17883211678832,-2353.5,0.45985401459854014,335,-6.159701492537313,-2063.5,0.47761194029850745,3.562686567164179
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,wall_mid,500,316,3.5727848101265822,-0.05973039830349679,-4.438584698117819,-14.254746835443038,-0.9034880061548635,0.4936708860759494,126,-17.00793650793651,-2143.0,0.5158730158730159,316,-10.707278481012658,-3383.5,0.5063291139240507,3.5474683544303796
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,popular_mid,1,9753,177.56756895314263,0.002262688368693408,5.593099307808894e-05,0.04239721111452886,0.37619428353052947,0.49072080385522404,9353,-6.983427777183791,-65316.0,0.2590612637656367,9753,7.081410847944222,69065.0,0.7291089921049934,7.039013636829694
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,popular_mid,5,9749,177.52995178992717,0.0015330858188437975,-8.072934575301468e-05,0.09267617191506822,0.3712265815514783,0.4921530413375731,9349,-6.957214675366349,-65043.0,0.3788640496309766,9749,7.131398092112011,69524.0,0.6082675146168838,7.038721920196943
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,popular_mid,20,9734,177.366139305527,0.010148660124294455,0.0012404673856764436,0.4899321964249024,0.9415289007391391,0.5015409903431272,9334,-6.411881294193272,-59848.5,0.44900364259695735,9734,7.527480994452435,73272.5,0.554140127388535,7.037548798027532
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,popular_mid,100,9654,177.26066915268282,0.03299851532478184,0.012459135702158397,11.62802983219391,9.36526904427049,0.5454733789102962,9254,4.848011670628917,44863.5,0.5274475902312513,9654,18.660140874249016,180145.0,0.5663973482494303,7.0321110420551065
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,popular_mid,500,9254,161.72320077804193,0.07908114159715444,0.09155356335609216,12.490274475902313,4.349802144436661,0.5177220661335639,8855,5.760135516657256,51006.0,0.5051383399209486,9254,19.505132915496002,180500.5,0.5332829046898638,7.014858439593689
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,depth_vwap_mid,1,336,3.278228318404434,0.24247026588016501,0.9022783174931966,2.888392857142857,4.569560974471993,0.5833333333333334,122,0.7131147540983607,87.0,0.48360655737704916,336,6.4523809523809526,2168.0,0.7053571428571429,3.5639880952380953
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,depth_vwap_mid,5,336,3.278228318404434,0.0017425987339699054,0.00806907570339519,-0.08482142857142858,-0.061504904231035,0.4851190476190476,122,-3.0860655737704916,-376.5,0.4098360655737705,336,3.4791666666666665,1169.0,0.5565476190476191,3.5639880952380953
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,depth_vwap_mid,20,336,3.278228318404434,-0.044658376001160835,-0.7006837893589536,-2.580357142857143,-0.9022795922337263,0.49404761904761907,122,-4.692622950819672,-572.5,0.4344262295081967,336,0.9836309523809523,330.5,0.5238095238095238,3.5639880952380953
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,depth_vwap_mid,100,335,3.2781642850648063,-0.08848230949465957,-3.0558955604952676,-9.722388059701492,-1.505751320831574,0.47761194029850745,122,-17.983606557377048,-2194.0,0.45081967213114754,335,-6.159701492537313,-2063.5,0.47761194029850745,3.562686567164179
